Termination Id,Termination Reason,Business unit,Tenure Range,Age,Gender,Organization level,day,month,Year,Country,Age Range,Date,Quarter,QuarterYear
8,Dishonesty,Corporate,-1,23,Female,Operational,8,8,2021,United States,20 - 30,08-08-2021,Q3,2021-Q3
73,Punctuality,R&D,-1,23,Male,Operational,11,1,2018,Germany,20 - 30,01-11-2018,Q4,2018-Q4
74,Punctuality,R&D,-1,23,Male,Operational,12,2,2019,United States,20 - 30,02-12-2019,Q4,2019-Q4
96,Inappropriate Behaviour,Corporate,-1,23,Male,Operational,3,12,2020,Canada,20 - 30,12-03-2020,Q1,2020-Q1
97,Inappropriate Behaviour,Corporate,-1,23,Male,Operational,4,1,2018,Germany,20 - 30,01-04-2018,Q2,2018-Q2
151,Misconduct,R&D,-1,23,Male,Operational,27,7,2020,Germany,20 - 30,27-07-2020,Q3,2020-Q3
152,Misconduct,R&D,-1,23,Male,Operational,25,8,2021,United States,20 - 30,25-08-2021,Q3,2021-Q3
6,Dangerous Behaviour,Supply Chain,-1,23,Female,Operational,6,6,2019,Australia,20 - 30,06-06-2019,Q2,2019-Q2
8,Dishonesty,Corporate,-1,23,Female,Operational,8,8,2021,Canada,20 - 30,08-08-2021,Q3,2021-Q3
73,Punctuality,R&D,-1,23,Male,Operational,11,1,2018,Malaysia,20 - 30,01-11-2018,Q4,2018-Q4
74,Punctuality,R&D,-1,23,Male,Operational,12,2,2019,Canada,20 - 30,02-12-2019,Q4,2019-Q4
96,Inappropriate Behaviour,Corporate,-1,23,Male,Operational,3,12,2020,Australia,20 - 30,12-03-2020,Q1,2020-Q1
97,Inappropriate Behaviour,Corporate,-1,23,Male,Operational,4,1,2018,Malaysia,20 - 30,01-04-2018,Q2,2018-Q2
151,Misconduct,R&D,-1,23,Male,Operational,27,7,2020,Malaysia,20 - 30,27-07-2020,Q3,2020-Q3
152,Misconduct,R&D,-1,23,Male,Operational,25,8,2021,Canada,20 - 30,25-08-2021,Q3,2021-Q3
6,Dangerous Behaviour,Supply Chain,-1,23,Female,Operational,6,6,2019,United States,20 - 30,06-06-2019,Q2,2019-Q2
8,Dishonesty,Corporate,-1,23,Female,Operational,8,8,2021,Australia,20 - 30,08-08-2021,Q3,2021-Q3
73,Punctuality,R&D,-1,23,Male,Operational,11,1,2018,India,20 - 30,01-11-2018,Q4,2018-Q4
74,Punctuality,R&D,-1,23,Male,Operational,12,2,2019,Australia,20 - 30,02-12-2019,Q4,2019-Q4
96,Inappropriate Behaviour,Corporate,-1,23,Male,Operational,3,12,2020,India,20 - 30,12-03-2020,Q1,2020-Q1
97,Inappropriate Behaviour,Corporate,-1,23,Male,Operational,4,1,2018,India,20 - 30,01-04-2018,Q2,2018-Q2
151,Misconduct,R&D,-1,23,Male,Operational,27,7,2020,India,20 - 30,27-07-2020,Q3,2020-Q3
152,Misconduct,R&D,-1,23,Male,Operational,25,8,2021,Australia,20 - 30,25-08-2021,Q3,2021-Q3
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,Germany,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,United States,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,Malaysia,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,India,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,Germany,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,Australia,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,Canada,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,Canada,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,India,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,Malaysia,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,Canada,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,India,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,Germany,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,Malaysia,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,United States,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,Australia,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,Australia,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,Germany,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,India,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,Australia,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,Germany,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,Malaysia,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,India,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,Canada,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,United States,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,United States,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,Malaysia,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,Germany,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,Australia,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,United States,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,Canada,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,India,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,Australia,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,Canada,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,Canada,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,India,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,Malaysia,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,Canada,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,India,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,Germany,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,Malaysia,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,United States,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,Australia,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,Australia,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,Germany,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,India,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,Australia,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,Germany,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,Malaysia,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,India,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,Canada,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,United States,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,United States,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,Malaysia,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,Germany,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,United States,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,Malaysia,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,India,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,Germany,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,Australia,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,Canada,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,Canada,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,India,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,Malaysia,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,Canada,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,India,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,Germany,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,Malaysia,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,United States,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,Australia,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,Australia,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,Germany,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,India,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,Australia,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,Germany,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,Malaysia,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,India,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,Canada,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,United States,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,United States,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,Malaysia,51 - 60,26-01-2018,Q1,2018-Q1
59,Other Employment,R&D,8,58,Male,Mid - Level,25,11,2020,Germany,51 - 60,25-11-2020,Q4,2020-Q4
72,Dishonesty,Retail,9,58,Male,High - Level,10,12,2019,United States,51 - 60,12-10-2019,Q4,2019-Q4
123,Refusing to follow Instruction,Production,9,58,Male,Mid - Level,25,3,2020,Malaysia,51 - 60,25-03-2020,Q1,2020-Q1
133,Attendance,Corporate,8,58,Female,Operational,9,1,2018,India,51 - 60,01-09-2018,Q3,2018-Q3
143,Inappropriate Behaviour,R&D,12,58,Female,Operational,19,11,2020,Germany,51 - 60,19-11-2020,Q4,2020-Q4
158,Dangerous Behaviour,Corporate,9,58,Female,High - Level,3,2,2019,Australia,51 - 60,02-03-2019,Q1,2019-Q1
160,Attendance,Retail,8,58,Female,Operational,5,4,2021,India,51 - 60,04-05-2021,Q2,2021-Q2
178,Misconduct,Retail,10,58,Female,Mid - Level,23,10,2019,India,51 - 60,23-10-2019,Q4,2019-Q4
181,Position Elimation,Production,10,58,Female,Operational,26,1,2018,India,51 - 60,26-01-2018,Q1,2018-Q1
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,Australia,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,Canada,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,Canada,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,Canada,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,Germany,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,Malaysia,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,Canada,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,United States,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,Australia,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,Australia,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,Australia,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,Malaysia,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,India,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,Australia,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,Canada,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,United States,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,United States,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,United States,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,India,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,Germany,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,United States,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,Australia,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,India,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,India,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,Canada,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,Germany,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,Malaysia,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,Canada,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,United States,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,Australia,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,Australia,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,Australia,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,Malaysia,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,India,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,Australia,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,Canada,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,United States,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,United States,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,United States,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,India,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,Germany,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,United States,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,Australia,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,Canada,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,Canada,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,Canada,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,Germany,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,Malaysia,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,Canada,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,United States,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,Australia,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,Australia,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,Australia,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,Malaysia,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,India,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,Australia,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,Canada,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,United States,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,United States,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,United States,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,India,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,Germany,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,United States,51 - 60,22-10-2019,Q4,2019-Q4
56,Other Employment,Retail,7,59,Male,Mid - Level,25,8,2021,Australia,51 - 60,25-08-2021,Q3,2021-Q3
124,Refusing to follow Instruction,R&D,10,59,Male,Mid - Level,25,4,2021,Canada,51 - 60,25-04-2021,Q2,2021-Q2
130,Attendance,R&D,7,59,Female,High - Level,6,10,2019,Canada,51 - 60,10-06-2019,Q2,2019-Q2
172,Misconduct,Corporate,9,59,Female,Mid - Level,17,4,2021,India,51 - 60,17-04-2021,Q2,2021-Q2
173,Attendance,Retail,9,59,Female,High - Level,18,5,2018,India,51 - 60,18-05-2018,Q2,2018-Q2
177,Position Elimation,Production,11,59,Male,Operational,22,9,2018,India,51 - 60,22-09-2018,Q3,2018-Q3
190,Position Elimation,Production,9,59,Female,Operational,22,10,2019,Canada,51 - 60,22-10-2019,Q4,2019-Q4
24,Personal Reason,R&D,2,55,Male,Mid - Level,24,12,2018,United States,51 - 60,24-12-2018,Q4,2018-Q4
43,Other Employment,Retail,7,56,Female,Operational,12,7,2020,India,51 - 60,07-12-2020,Q4,2020-Q4
57,Other Employment,R&D,8,55,Male,Mid - Level,26,9,2018,Malaysia,51 - 60,26-09-2018,Q3,2018-Q3
90,Position Elimation,Retail,10,55,Female,High - Level,25,6,2019,United States,51 - 60,25-06-2019,Q2,2019-Q2
92,Punctuality,Corporate,8,55,Female,High - Level,25,8,2021,Australia,51 - 60,25-08-2021,Q3,2021-Q3
104,Retirement,Corporate,7,56,Male,High - Level,11,8,2021,Australia,51 - 60,08-11-2021,Q4,2021-Q4
122,Refusing to follow Instruction,Corporate,8,56,Female,Operational,25,2,2019,Australia,51 - 60,25-02-2019,Q1,2019-Q1
24,Personal Reason,R&D,2,55,Male,Mid - Level,24,12,2018,Canada,51 - 60,24-12-2018,Q4,2018-Q4
43,Other Employment,Retail,7,56,Female,Operational,12,7,2020,Germany,51 - 60,07-12-2020,Q4,2020-Q4
57,Other Employment,R&D,8,55,Male,Mid - Level,26,9,2018,India,51 - 60,26-09-2018,Q3,2018-Q3
90,Position Elimation,Retail,10,55,Female,High - Level,25,6,2019,Canada,51 - 60,25-06-2019,Q2,2019-Q2
92,Punctuality,Corporate,8,55,Female,High - Level,25,8,2021,United States,51 - 60,25-08-2021,Q3,2021-Q3
104,Retirement,Corporate,7,56,Male,High - Level,11,8,2021,United States,51 - 60,08-11-2021,Q4,2021-Q4
122,Refusing to follow Instruction,Corporate,8,56,Female,Operational,25,2,2019,United States,51 - 60,25-02-2019,Q1,2019-Q1
24,Personal Reason,R&D,2,55,Male,Mid - Level,24,12,2018,Australia,51 - 60,24-12-2018,Q4,2018-Q4
43,Other Employment,Retail,7,56,Female,Operational,12,7,2020,Malaysia,51 - 60,07-12-2020,Q4,2020-Q4
57,Other Employment,R&D,8,55,Male,Mid - Level,26,9,2018,Germany,51 - 60,26-09-2018,Q3,2018-Q3
90,Position Elimation,Retail,10,55,Female,High - Level,25,6,2019,Australia,51 - 60,25-06-2019,Q2,2019-Q2
92,Punctuality,Corporate,8,55,Female,High - Level,25,8,2021,Canada,51 - 60,25-08-2021,Q3,2021-Q3
104,Retirement,Corporate,7,56,Male,High - Level,11,8,2021,Canada,51 - 60,08-11-2021,Q4,2021-Q4
122,Refusing to follow Instruction,Corporate,8,56,Female,Operational,25,2,2019,Canada,51 - 60,25-02-2019,Q1,2019-Q1
24,Personal Reason,R&D,2,55,Male,Mid - Level,24,12,2018,India,51 - 60,24-12-2018,Q4,2018-Q4
43,Other Employment,Retail,7,56,Female,Operational,12,7,2020,India,51 - 60,07-12-2020,Q4,2020-Q4
57,Other Employment,R&D,8,55,Male,Mid - Level,26,9,2018,Malaysia,51 - 60,26-09-2018,Q3,2018-Q3
90,Position Elimation,Retail,10,55,Female,High - Level,25,6,2019,Australia,51 - 60,25-06-2019,Q2,2019-Q2
92,Punctuality,Corporate,8,55,Female,High - Level,25,8,2021,Canada,51 - 60,25-08-2021,Q3,2021-Q3
104,Retirement,Corporate,7,56,Male,High - Level,11,8,2021,India,51 - 60,08-11-2021,Q4,2021-Q4
122,Refusing to follow Instruction,Corporate,8,56,Female,Operational,25,2,2019,Germany,51 - 60,25-02-2019,Q1,2019-Q1
24,Personal Reason,R&D,2,55,Male,Mid - Level,24,12,2018,Canada,51 - 60,24-12-2018,Q4,2018-Q4
43,Other Employment,Retail,7,56,Female,Operational,12,7,2020,Germany,51 - 60,07-12-2020,Q4,2020-Q4
57,Other Employment,R&D,8,55,Male,Mid - Level,26,9,2018,India,51 - 60,26-09-2018,Q3,2018-Q3
